orderId,productId,quantitiy
2829,316,1
2829,772,1
2829,165,1
2829,592,1
2829,134,1
2830,951,1
2830,57,1
2830,735,1
2831,795,1
2832,463,1
2832,886,1
2832,867,1
2833,951,1
2833,532,1
2833,33,1
2833,583,1
2834,803,1
2835,127,1
2835,232,1
2835,902,1
2835,43,1
2836,263,1
2836,477,1
2836,70,1
2837,992,1
2837,550,1
2837,390,1
2838,303,1
2838,341,1
2838,93,1
2838,597,1
2838,234,1
2839,973,1
2839,590,1
2839,497,1
2840,604,1
2840,653,1
2840,308,1
2840,22,1
2841,405,1
2841,608,1
2841,269,1
2841,670,1
2842,178,1
2843,188,1
2843,345,1
2843,161,1
2843,711,1
2844,410,1
2844,256,1
2844,992,1
2844,957,1
2844,876,1
2844,65,1
2845,414,1
2845,272,1
2845,146,1
2845,289,1
2846,941,1
2847,922,1
2847,702,1
2847,232,1
2847,686,1
2847,825,1
2847,463,1
2848,301,1
2848,412,1
2849,213,1
2849,160,1
2850,266,1
2850,222,1
2850,124,1
2850,358,1
2851,933,1
2851,971,1
2851,940,1
2851,898,1
2852,754,1
2852,66,1
2853,530,1
2853,630,1
2853,848,1
2853,58,1
2853,264,1
2853,406,1
2853,192,1
2854,955,1
2854,52,1
2854,382,1
2854,975,1
2855,19,1
2855,752,1
2855,60,1
2856,625,1
2856,478,1
2856,711,1
2856,846,1
2857,882,1
2857,321,1
2857,920,1
2857,203,1
2857,929,1
2857,13,1
2858,156,1
2858,49,1
2859,851,1
2859,838,1
2859,16,1
2859,542,1
2860,177,1
2861,538,1
2861,334,1
2861,182,1
2861,707,1
2861,822,1
2862,529,1
2862,89,1
2862,886,1
2863,655,1
2863,627,1
2863,410,1
2863,305,1
2863,425,1
2864,953,1
2864,649,1
2864,327,1
2864,207,1
2864,758,1
2865,414,1
2865,60,1
2865,142,1
2865,356,1
2865,402,1
2865,810,1
2865,591,1
2866,27,1
2866,514,1
2866,971,1
2866,319,1
2866,692,1
2866,810,1
2866,2,1
2867,255,1
2867,999,1
2867,619,1
2867,659,1
2867,34,1
2868,963,1
2868,63,1
2868,692,1
2868,210,1
2868,819,1
2868,250,1
2868,295,1
2869,158,1
2869,345,1
2869,816,1
2869,301,1
2869,312,1
2869,267,1
2870,692,1
2870,839,1
2870,602,1
2871,607,1
2871,734,1
2871,671,1
2871,590,1
2871,258,1
2871,493,1
2872,445,1
2872,578,1
2872,193,1
2873,808,1
2873,736,1
2873,186,1
2874,239,1
2874,702,1
2874,431,1
2875,108,1
2875,935,1
2875,867,1
2875,32,1
2875,826,1
2876,307,1
2876,346,1
2876,446,1
2877,70,1
2877,576,1
2878,921,1
2878,339,1
2879,20,1
2879,587,1
2880,842,1
2880,547,1
2881,834,1
2881,897,1
2881,298,1
2881,896,1
2881,303,1
2881,317,1
2882,670,1
2882,837,1
2882,305,1
2882,364,1
2882,161,1
2883,274,1
2883,156,1
2884,537,1
2884,528,1
2884,783,1
2884,893,1
2884,866,1
2885,429,1
2885,913,1
2885,834,1
2885,653,1
2885,159,1
2886,948,1
2887,737,1
2887,400,1
2888,298,1
2888,73,1
2888,730,1
2888,162,1
2889,381,1
2889,716,1
2889,293,1
2889,863,1
2889,209,1
2889,475,1
2889,825,1
2890,214,1
2890,902,1
2890,113,1
2890,181,1
2891,275,1
2892,855,1
2892,760,1
2892,541,1
2892,283,1
2892,19,1
2892,21,1
2893,305,1
2893,180,1
2894,683,1
2894,690,1
2894,891,1
2894,835,1
2895,716,1
2895,679,1
2895,89,1
2896,256,1
2897,297,1
2897,375,1
2898,504,1
2898,1,1
2898,467,1
2898,515,1
2898,569,1
2898,60,1
2898,458,1
2899,728,1
2899,667,1
2900,863,1
2900,160,1
2900,536,1
2900,597,1
2901,894,1
2901,766,1
2901,10,1
2901,945,1
2901,130,1
2902,32,1
2902,595,1
2902,381,1
2903,391,1
2903,581,1
2903,353,1
2904,516,1
2904,839,1
2904,156,1
2904,787,1
2904,845,1
2904,335,1
2904,284,1
2905,202,1
2905,283,1
2905,779,1
2905,903,1
2905,205,1
2906,932,1
2906,583,1
2907,933,1
2907,804,1
2908,511,1
2909,345,1
2909,533,1
2909,509,1
2910,958,1
2910,856,1
2910,580,1
2910,747,1
2910,924,1
2911,522,1
2911,19,1
2912,782,1
2912,549,1
2912,597,1
2913,162,1
2913,411,1
2913,96,1
2914,819,1
2914,129,1
2914,580,1
2914,287,1
2915,49,1
2915,789,1
2915,332,1
2915,867,1
2915,665,1
2915,549,1
2915,831,1
2915,964,1
2916,501,1
2916,794,1
2916,108,1
2916,366,1
2916,124,1
2916,47,1
2917,241,1
2917,77,1
2917,500,1
2917,985,1
2917,89,1
2918,512,1
2918,79,1
2918,702,1
2918,371,1
2918,579,1
2919,778,1
2920,729,1
2921,272,1
2921,986,1
2921,703,1
2921,514,1
2921,912,1
2921,619,1
2921,212,1
2922,489,1
2922,359,1
2922,793,1
2922,416,1
2923,719,1
2923,897,1
2923,149,1
2923,914,1
2924,353,1
2924,139,1
2924,507,1
2924,600,1
2924,984,1
2925,769,1
2925,356,1
2926,690,1
2926,16,1
2926,426,1
2927,892,1
2927,929,1
2927,541,1
2927,678,1
2928,637,1
2928,314,1
2928,120,1
2928,206,1
2929,431,1
2929,427,1
2929,260,1
2929,346,1
2930,82,1
2930,274,1
2931,869,1
2931,689,1
2931,543,1
2932,589,1
2932,248,1
2932,717,1
2933,363,1
2933,336,1
2933,711,1
2933,259,1
2934,475,1
2934,116,1
2934,931,1
2935,71,1
2935,720,1
2935,6,1
2936,323,1
2936,106,1
2936,259,1
2936,957,1
2936,345,1
2937,84,1
2937,331,1
2937,434,1
2937,652,1
2937,654,1
2937,81,1
2938,282,1
2938,934,1
2939,7,1
2940,812,1
2940,304,1
2940,178,1
2940,99,1
2940,27,1
2941,235,1
2941,383,1
2941,62,1
2941,15,1
2941,612,1
2942,76,1
2943,526,1
2943,345,1
2943,677,1
2943,9,1
2943,297,1
2944,907,1
2944,869,1
2944,65,1
2945,833,1
2945,52,1
2945,227,1
2945,925,1
2945,383,1
2946,333,1
2946,916,1
2946,627,1
2946,476,1
2946,665,1
2947,704,1
2947,163,1
2947,993,1
2947,431,1
2947,43,1
2947,157,1
2948,623,1
2948,456,1
2948,190,1
2948,783,1
2948,517,1
2949,564,1
2949,925,1
2949,608,1
2949,79,1
2949,328,1
2949,223,1
2949,387,1
2950,133,1
2950,428,1
2950,176,1
2950,269,1
2951,130,1
2951,70,1
2952,437,1
2953,876,1
2953,619,1
2953,872,1
2953,463,1
2953,74,1
2953,264,1
2953,465,1
2953,695,1
2954,233,1
2954,678,1
2955,548,1
2955,709,1
2956,564,1
2956,653,1
2956,416,1
2956,326,1
2956,525,1
2957,196,1
2957,532,1
2957,105,1
2957,740,1
2957,384,1
2958,862,1
2958,404,1
2958,148,1
2959,350,1
2959,880,1
2959,682,1
2959,190,1
2959,908,1
2960,974,1
2960,467,1
2960,573,1
2960,798,1
2960,871,1
2961,712,1
2961,64,1
2961,539,1
2961,571,1
2962,129,1
2962,790,1
2963,689,1
2963,411,1
2963,723,1
2963,993,1
2963,256,1
2964,201,1
2964,724,1
2964,249,1
2964,174,1
2965,491,1
2965,302,1
2965,173,1
2965,183,1
2965,751,1
2966,838,1
2966,726,1
2966,539,1
2966,758,1
2966,542,1
2967,708,1
2967,95,1
2967,64,1
2967,986,1
2967,120,1
2968,222,1
2968,489,1
2968,399,1
2969,665,1
2969,667,1
2969,277,1
2969,731,1
2969,691,1
2970,709,1
2970,468,1
2970,508,1
2970,810,1
2970,471,1
2970,496,1
2971,601,1
2971,234,1
2971,979,1
2971,910,1
2971,847,1
2972,747,1
2972,581,1
2972,778,1
2972,698,1
2972,821,1
2973,402,1
2973,355,1
2973,403,1
2973,475,1
2973,674,1
2973,211,1
2974,195,1
2974,517,1
2974,126,1
2975,183,1
2975,641,1
2975,816,1
2975,373,1
2976,463,1
2976,865,1
2976,894,1
2976,7,1
2977,463,1
2977,854,1
2977,715,1
2978,462,1
2978,650,1
2978,477,1
2978,479,1
2978,19,1
2978,674,1
2979,179,1
2979,908,1
2979,390,1
2980,967,1
2980,873,1
2981,585,1
2981,95,1
2981,278,1
2982,771,1
2982,169,1
2982,686,1
2982,118,1
2983,420,1
2983,657,1
2983,103,1
2983,204,1
2984,358,1
2985,323,1
2985,988,1
2986,549,1
2986,613,1
2986,377,1
2987,918,1
2987,433,1
2987,190,1
2987,643,1
2987,564,1
2988,202,1
2988,81,1
2988,451,1
2988,116,1
2988,371,1
2989,702,1
2989,120,1
2989,182,1
2989,94,1
2989,606,1
2990,259,1
2990,399,1
2991,209,1
2991,821,1
2991,911,1
2991,408,1
2991,695,1
2991,480,1
2992,866,1
2992,486,1
2993,251,1
2993,633,1
2993,858,1
2993,545,1
2993,56,1
2994,475,1
2994,18,1
2994,980,1
2994,971,1
2995,7,1
2995,31,1
2995,757,1
2996,912,1
2996,56,1
2997,997,1
2997,179,1
2997,475,1
2998,406,1
2998,363,1
2998,19,1
2999,432,1
2999,501,1
2999,585,1
2999,307,1
3000,870,1
3001,484,1
3001,366,1
3001,861,1
3001,108,1
3002,752,1
3002,839,1
3002,152,1
3002,114,1
3002,165,1
3003,449,1
3003,528,1
3003,712,1
3003,607,1
3003,548,1
3003,539,1
3003,320,1
3004,94,1
3004,772,1
3004,140,1
3004,519,1
3005,446,1
3005,845,1
3005,195,1
3005,470,1
3005,295,1
3006,495,1
3006,394,1
3006,694,1
3006,727,1
3006,787,1
3007,338,1
3007,325,1
3007,353,1
3008,17,1
3009,828,1
3009,369,1
3010,309,1
3010,675,1
3010,490,1
3010,24,1
3010,15,1
3010,950,1
3010,374,1
3011,121,1
3011,552,1
3011,488,1
3011,172,1
3012,779,1
3012,745,1
3012,142,1
3012,975,1
3012,206,2
3012,206,1
3012,822,1
3013,554,1
3014,693,1
3014,123,1
3015,24,1
3015,326,1
3016,172,1
3016,984,1
3016,822,1
3016,473,1
3017,178,1
3017,996,1
3017,986,1
3017,474,1
3018,306,1
3018,527,1
3018,109,1
3018,994,1
3018,674,1
3019,691,1
3019,106,1
3019,257,1
3019,96,1
3020,163,1
3020,270,1
3020,997,1
3020,570,1
3020,187,1
3020,347,1
3020,169,1
3020,148,1
3020,266,1
3021,389,1
3021,149,1
3021,884,1
3021,730,1
3021,686,1
3021,307,1
3022,456,1
3022,169,1
3022,126,1
3023,917,1
3023,229,1
3024,742,1
3024,94,1
3024,732,1
3024,365,1
3024,474,1
3025,729,1
3025,715,1
3025,658,1
3026,146,1
3026,795,1
3026,663,1
3026,324,1
3026,751,1
3026,677,1
3027,215,1
3027,833,1
3027,463,1
3027,31,1
3027,289,1
3028,191,1
3028,713,1
3029,468,1
3029,364,1
3029,37,1
3029,12,1
3029,771,1
3030,644,1
3030,313,1
3030,713,1
3030,144,1
3031,134,1
3031,122,1
3032,524,1
3032,347,1
3032,19,1
3032,325,1
3033,561,1
3033,317,1
3033,148,1
3033,246,1
3033,489,1
3034,483,1
3034,351,1
3034,51,1
3034,176,1
3034,536,1
3035,956,1
3035,771,1
3035,138,1
3036,454,1
3036,665,1
3037,476,1
3037,636,1
3038,524,1
3038,363,1
3038,162,1
3038,483,1
3038,853,1
3038,304,1
3039,505,1
3039,72,1
3039,297,1
3039,216,1
3039,171,1
3040,600,1
3040,531,1
3040,563,1
3040,527,1
3040,182,1
3041,381,1
3041,582,1
3041,792,1
3042,63,1
3042,202,1
3043,667,1
3044,863,1
3044,910,1
3045,280,1
3045,417,1
3045,116,1
3045,473,1
3046,629,1
3046,717,1
3046,925,1
3046,938,1
3047,615,1
3048,841,1
3048,936,1
3048,363,1
3049,371,1
3049,885,1
3050,400,1
3050,363,1
3051,123,1
3051,973,1
3051,502,1
3052,883,1
3052,611,1
3053,943,1
3053,938,1
3053,510,1
3054,399,1
3054,524,1
3054,811,1
3055,179,1
3055,461,1
3055,88,1
3055,344,1
3056,804,1
3056,96,1
3056,655,1
3056,902,1
3057,285,1
3057,142,1
3057,868,1
3057,54,1
3057,100,1
3057,832,1
3057,105,1
3058,972,1
3058,826,1
3058,837,1
3058,470,1
3058,838,1
3058,668,1
3059,321,1
3059,358,1
3059,967,1
3059,799,1
3059,746,1
3059,664,1
3060,190,1
3060,791,1
3060,763,1
3061,65,1
3061,718,1
3061,689,1
3061,230,1
3062,840,1
3062,284,1
3062,958,1
3062,764,1
3062,527,1
3062,922,1
3063,334,1
3063,519,1
3063,714,1
3063,898,1
3063,24,1
3064,477,1
3064,810,1
3065,650,1
3065,549,1
3065,193,1
3065,527,1
3066,80,1
3066,288,1
3066,870,1
3066,500,1
3066,421,1
3066,615,1
3067,119,1
3067,149,1
3067,221,1
3068,602,1
3068,483,1
3068,50,1
3068,717,1
3069,812,1
3069,259,1
3069,745,1
3070,71,1
3071,669,1
3071,488,1
3072,161,1
3072,491,1
3073,131,1
3073,271,1
3073,345,1
3074,931,1
3074,714,1
3074,163,1
3075,606,1
3076,569,1
3076,646,1
3076,524,1
3076,339,1
3076,895,1
3077,569,1
3077,618,1
3078,155,1
3078,201,1
3078,817,1
3079,428,1
3079,540,1
3079,414,1
3079,90,1
3080,611,1
3080,848,1
3080,183,1
3080,585,1
3080,280,1
3080,385,1
3081,257,1
3081,201,1
3081,572,1
3081,469,1
3081,202,1
3082,7,1
3082,707,1
3082,779,1
3082,462,1
3082,874,1
3083,835,1
3083,765,1
3083,686,1
3083,658,1
3084,809,1
3084,111,1
3085,353,1
3085,463,1
3085,466,1
3085,161,1
3085,978,1
3086,39,1
3086,152,1
3086,320,1
3086,372,1
3086,415,1
3087,560,1
3087,779,1
3087,350,1
3087,756,1
3087,301,1
3087,37,1
3087,674,1
3087,871,1
3088,779,1
3088,289,1
3088,97,1
3088,164,1
3088,9,1
3089,991,1
3090,836,1
3090,469,1
3091,537,1
3091,58,1
3091,674,1
3091,48,1
3091,164,1
3092,126,1
3092,574,1
3092,953,1
3092,320,1
3092,33,1
3092,460,1
3092,636,1
3092,920,1
3092,632,1
3093,250,1
3094,304,1
3094,795,1
3094,583,1
3094,604,1
3095,877,1
3095,358,1
3095,148,1
3096,844,1
3096,608,1
3096,938,1
3096,419,1
3096,110,1
3097,52,1
3097,287,1
3097,705,1
3097,756,1
3097,683,1
3097,397,1
3098,389,1
3098,763,1
3098,192,1
3099,431,1
3100,442,1
3100,74,1
3100,40,1
3101,435,1
3101,536,1
3101,22,1
3102,824,1
3102,583,1
3102,66,1
3103,484,1
3103,155,1
3103,246,1
3103,243,1
3104,578,1
3104,31,1
3104,349,1
3105,491,1
3106,932,1
3106,396,1
3106,786,1
3106,266,1
3107,986,1
3107,594,1
3107,400,1
3108,333,1
3108,321,1
3109,229,1
3109,281,1
3109,31,1
3109,836,1
3110,391,1
3110,550,1
3110,913,1
3110,64,1
3111,451,1
3111,722,1
3111,152,1
3111,696,1
3112,909,1
3112,85,1
3112,68,1
3112,486,1
3112,359,1
3112,856,1
3113,663,1
3113,818,1
3114,673,1
3114,986,1
3114,231,1
3114,424,1
3114,551,1
3114,980,1
3115,121,1
3115,356,1
3115,142,1
3115,527,1
3115,312,1
3115,503,1
3116,49,1
3116,672,1
3117,452,1
3117,908,1
3117,935,1
3118,657,1
3118,125,1
3118,468,1
3119,587,1
3119,722,1
3120,123,1
3120,594,1
3120,467,1
3120,101,1
3121,68,1
3121,252,1
3121,73,1
3122,133,1
3122,881,1
3123,11,1
3123,583,1
3123,361,1
3123,325,1
3124,659,1
3124,972,1
3124,48,1
3125,950,1
3126,898,1
3126,885,1
3126,941,1
3127,658,1
3127,706,1
3127,696,1
3128,34,1
3128,51,1
3128,482,1
3128,567,1
3129,755,1
3129,886,1
3130,302,1
3130,629,1
3130,371,1
3130,609,1
3131,582,1
3131,489,1
3131,929,1
3131,661,1
3132,962,1
3133,22,1
3133,407,1
3133,473,1
3133,483,1
3133,616,1
3134,93,1
3134,491,1
3134,80,1
3135,590,1
3135,137,1
3135,352,1
3135,83,1
3136,413,1
3136,634,1
3136,862,1
3137,777,1
3137,549,1
3138,110,1
3139,886,1
3139,461,1
3140,983,1
3140,80,1
3140,766,1
3140,125,1
3140,512,1
3140,724,1
3141,213,1
3141,183,1
3141,161,1
3141,723,1
3141,387,1
3142,940,1
3142,216,1
3142,46,1
3142,574,1
3142,504,1
3143,289,1
3143,453,1
3143,936,1
3143,165,1
3144,17,1
3144,591,1
3144,378,1
3144,927,1
3144,134,1
3145,304,1
3145,816,1
3145,11,1
3145,246,1
3146,53,1
3146,249,1
3147,253,1
3147,347,1
3147,786,1
3147,517,1
3147,2,1
3147,574,1
3147,34,1
3148,657,1
3148,415,1
3148,185,1
3149,611,1
3149,600,1
3149,591,1
3150,113,1
3150,517,1
3150,510,1
3151,357,1
3151,396,1
3151,651,1
3151,94,1
3151,95,1
3151,45,1
3152,95,1
3152,246,1
3152,363,1
3152,84,1
3152,605,1
3152,835,1
3152,841,1
3153,740,1
3153,929,1
3154,381,1
3155,743,1
3155,984,1
3155,699,1
3155,571,1
3155,75,1
3155,492,1
3156,928,1
3156,8,1
3156,148,1
3156,810,1
3157,153,1
3157,438,1
3157,67,1
3157,404,1
3157,715,1
3158,397,1
3158,948,1
3158,654,1
3159,745,1
3159,184,1
3159,212,1
3159,305,1
3160,86,1
3161,91,1
3161,666,1
3161,365,1
3161,104,1
3162,594,1
3162,757,1
3162,907,1
3163,306,1
3163,979,1
3163,524,1
3164,68,1
3164,418,1
3165,798,1
3166,130,1
3166,883,1
3166,971,1
3166,876,1
3166,812,1
3166,431,1
3167,705,1
3167,667,1
3167,50,1
3167,266,1
3167,366,1
3167,756,1
3168,437,1
3168,657,1
3168,182,1
3168,750,1
3168,855,1
3168,39,1
3169,772,1
3169,636,1
3169,978,1
3169,932,1
3169,771,1
3170,644,1
3170,321,1
3170,312,1
3170,563,1
3170,41,1
3170,550,1
3171,68,1
3171,32,1
3171,966,1
3171,327,1
3171,755,1
3171,82,1
3171,116,1
3172,196,1
3172,905,1
3173,143,1
3174,138,1
3174,710,1
3175,301,1
3175,387,1
3175,395,1
3176,503,1
3176,749,1
3176,781,1
3176,287,1
3177,978,1
3177,523,1
3177,811,1
3177,5,1
3178,442,1
3178,190,1
3178,974,1
3179,740,1
3179,112,1
3179,909,1
3180,445,1
3180,634,1
3180,615,1
3180,491,1
3180,872,1
3181,601,1
3181,565,1
3181,830,1
3182,819,1
3182,229,1
3182,974,1
3182,221,1
3182,616,1
3183,357,1
3184,316,1
3184,374,1
3184,248,1
3184,711,1
3184,388,1
3185,173,1
3185,970,1
3185,577,1
3186,269,1
3186,233,1
3186,204,1
3186,676,1
3186,412,1
3187,995,1
3187,634,1
3187,807,1
3188,890,1
3188,411,1
3189,368,1
3189,370,1
3189,717,1
3189,685,1
3190,182,1
3190,129,1
3190,493,1
3190,27,1
3191,753,1
3191,528,1
3191,587,1
3191,984,1
3191,194,1
3191,63,1
3192,85,1
3192,283,1
3192,801,1
3192,41,1
3192,489,1
3193,131,1
3193,618,1
3194,551,1
3194,449,1
3194,807,1
3194,481,1
3195,530,1
3196,659,1
3196,91,1
3196,951,1
3196,679,1
3197,962,1
3197,443,1
3197,179,1
3197,502,1
3198,996,1
3198,767,1
3198,1,1
3199,64,1
3199,655,1
3199,610,1
3200,281,1
3200,43,1
3200,826,1
3201,1,1
3201,908,1
3201,78,1
3202,942,1
3202,471,1
3202,381,1
3203,342,1
3203,728,1
3204,583,1
3204,179,1
3204,840,1
3204,249,1
3204,93,1
3204,465,1
3205,861,1
3205,960,1
3205,994,1
3205,651,1
3205,367,1
3205,493,1
3206,903,1
3206,312,1
3207,419,1
3207,828,1
3207,409,1
3207,466,1
3207,798,1
3208,838,1
3208,797,1
3208,470,1
3208,599,1
3208,798,1
3208,591,1
3209,687,1
3209,704,1
3209,361,1
3210,801,1
3210,390,1
3210,194,1
3210,709,1
3210,472,1
3211,149,1
3211,900,1
3211,351,1
3211,299,1
3211,198,1
3211,48,1
3211,315,1
3211,399,1
3211,348,1
3212,261,1
3212,101,1
3213,266,1
3213,837,1
3213,327,1
3213,789,1
3213,497,1
3213,119,1
3214,525,1
3215,985,1
3215,836,1
3215,313,1
3215,487,1
3216,632,1
3216,913,1
3216,385,1
3216,325,1
3216,54,1
3217,1,1
3217,835,1
3218,289,1
3218,198,1
3218,316,1
3218,800,1
3218,972,1
3219,534,1
3219,62,1
3219,201,1
3219,845,1
3220,392,1
3220,275,1
3220,344,1
3221,991,1
3221,637,1
3221,399,1
3222,337,1
3222,520,1
3222,773,1
3222,188,1
3222,400,1
3222,27,1
3222,828,1
3222,886,1
3223,193,1
3223,105,1
3223,392,1
3223,553,1
3223,622,1
3224,961,1
3224,394,1
3224,306,1
3225,176,1
3225,932,1
3226,736,1
3226,494,1
3226,395,1
3226,287,1
3226,249,1
3226,384,1
3227,943,1
3227,400,1
3227,115,1
3227,335,1
3228,478,1
3228,862,1
3228,165,1
3228,151,1
3228,78,1
3228,618,1
3228,100,1
3228,384,1
3228,836,1
3229,708,1
3229,773,1
3229,793,1
3230,100,1
3230,925,1
3231,985,1
3231,167,1
3231,120,1
3231,41,1
3231,693,1
3232,849,1
3232,182,1
3232,937,1
3233,20,1
3234,450,1
3234,454,1
3234,863,1
3234,451,1
3234,335,1
3234,998,1
3235,127,1
3235,939,1
3235,137,1
3235,685,1
3235,66,1
3236,276,1
3237,100,1
3237,311,1
3237,584,1
3238,630,1
3238,811,1
3238,455,1
3238,559,1
3238,122,1
3238,856,1
3238,877,1
3239,318,1
3239,74,1
3239,151,1
3240,296,1
3240,677,1
3240,623,1
3240,848,1
3240,866,1
3241,685,1
3241,892,1
3241,783,1
3241,264,1
3241,407,1
3241,985,1
3242,62,1
3242,113,1
3242,34,1
3242,935,1
3242,648,1
3243,471,1
3243,371,1
3243,365,1
3243,580,1
3244,858,1
3244,839,1
3244,275,1
3244,32,1
3244,489,1
3244,291,1
3245,643,1
3245,367,1
3245,52,1
3246,631,1
3246,821,1
3247,393,1
3247,670,1
3247,574,1
3247,842,1
3247,110,1
3247,482,1
3248,771,1
3249,624,1
3249,394,1
3249,341,1
3249,907,1
3249,933,1
3250,175,1
3250,607,1
3250,275,1
3250,417,1
3250,691,1
3251,788,1
3251,671,1
3252,468,1
3252,453,1
3252,500,1
3252,63,1
3252,387,1
3253,595,1
3253,877,1
3253,314,1
3254,253,1
3254,31,1
3254,517,1
3254,802,1
3254,888,1
3255,603,1
3255,15,1
3255,267,1
3255,326,1
3255,883,1
3255,337,1
3255,71,1
3256,271,1
3256,392,1
3256,159,1
3256,866,1
3257,111,1
3257,312,1
3257,869,1
3258,442,1
3258,57,1
3258,543,1
3259,488,1
3259,364,1
3259,791,1
3259,216,1
3259,217,1
3259,466,1
3260,367,1
3261,323,1
3261,925,1
3261,503,1
3261,793,1
3261,899,1
3262,811,1
3262,156,1
3262,653,1
3263,635,1
3263,880,1
3263,172,1
3263,158,1
3263,309,1
3263,48,1
3264,790,1
3265,713,1
3266,154,1
3266,396,1
3266,625,1
3266,584,1
3266,274,1
3267,553,1
3267,735,1
3267,534,1
3268,956,1
3268,432,1
3268,387,1
3268,233,1
3268,757,1
3268,435,1
3269,357,1
3269,660,1
3269,287,1
3269,566,1
3270,969,1
3270,296,1
3270,493,1
3271,575,1
3271,820,1
3272,145,1
3272,810,1
3272,112,1
3273,122,1
3273,240,1
3274,196,1
3274,260,1
3274,92,1
3275,160,1
3275,212,1
3275,758,1
3275,297,1
3275,72,1
3275,248,1
3276,497,1
3277,823,1
3277,203,1
3277,676,1
3278,668,1
3278,429,1
3279,817,1
3279,955,1
3279,956,1
3280,417,1
3280,874,1
3280,533,1
3280,386,1
3281,305,1
3281,478,1
3281,361,1
3282,738,1
3282,992,1
3282,718,1
3283,585,1
3283,94,1
3283,246,1
3283,950,1
3283,148,1
3283,467,1
3283,783,1
3284,651,1
3284,871,1
3284,508,1
3285,648,1
3285,730,1
3285,686,1
3285,585,1
3285,680,1
3285,535,1
3285,340,1
3286,657,1
3286,482,1
3286,948,1
3286,566,1
3286,521,1
3286,26,1
3287,401,1
3287,116,1
3287,239,1
3287,184,1
3288,302,1
3288,156,1
3289,108,1
3289,429,1
3289,774,1
3289,340,1
3289,595,1
3290,58,1
3290,31,1
3290,270,1
3290,818,1
3290,370,1
3291,117,1
3291,431,1
3291,864,1
3291,813,1
3291,869,1
3291,964,1
3292,724,1
3292,474,1
3292,987,1
3292,252,1
3292,159,1
3292,812,1
3293,528,1
3293,913,1
3293,422,1
3293,773,1
3294,551,1
3295,147,1
3295,594,1
3295,96,1
3296,94,1
3296,123,1
3296,541,1
3296,41,1
3297,916,1
3297,665,1
3297,509,1
3298,264,1
3298,513,1
3298,38,1
3298,341,1
3298,203,1
3298,772,1
3298,570,1
3299,28,1
3299,107,1
3299,367,1
3300,11,1
3300,898,1
3300,408,1
3300,861,1
3300,363,1
3301,343,1
3301,958,1
3301,128,1
3301,75,1
3301,796,1
3301,757,1
3302,782,1
3302,836,1
3302,156,1
3303,889,1
3304,374,1
3304,238,1
3304,384,1
3304,240,1
3304,491,1
3304,63,1
3305,62,1
3305,929,1
3305,170,1
3305,898,1
3306,563,1
3306,656,1
3306,1,1
3306,566,1
3306,606,1
3306,524,1
3306,21,1
3307,494,1
3307,361,1
3307,285,1
3308,549,1
3309,906,1
3309,231,1
3309,124,1
3310,712,1
3311,168,1
3311,857,1
3311,810,1
3311,819,1
3311,982,1
3312,328,1
3312,903,1
3312,694,1
3312,606,1
3313,901,1
3313,67,1
3313,111,1
3313,504,1
3313,625,1
3314,450,1
3314,417,1
3314,164,1
3314,228,1
3315,759,1
3315,276,1
3315,447,1
3315,291,1
3315,754,1
3316,522,1
3316,927,1
3316,590,1
3317,490,1
3317,539,1
3317,391,1
3318,694,1
3318,940,1
3319,979,1
3319,452,1
3319,289,1
3319,521,1
3319,449,1
3320,1,1
3320,261,1
3321,547,1
3321,695,1
3321,56,1
3321,298,1
3321,135,1
3321,433,1
3321,375,1
3321,711,1
3322,204,1
3322,581,1
3322,973,1
3323,537,1
3323,547,1
3323,591,1
3324,419,1
3324,40,1
3325,699,1
3325,94,1
3325,585,1
3326,907,1
3326,777,1
3326,521,1
3326,428,1
3327,908,1
3328,610,1
3328,840,1
3328,58,1
3329,273,1
3329,918,1
3329,56,1
3330,710,1
3330,509,1
3331,866,1
3331,129,1
3331,741,1
3331,990,1
3332,220,1
3332,227,1
3332,249,1
3332,819,1
3332,354,1
3333,154,1
3334,417,1
3334,683,1
3334,736,1
3334,148,1
3334,440,1
3335,146,1
3335,670,1
3336,197,1
3336,572,1
3336,935,1
3336,999,1
3337,153,1
3337,246,1
3337,801,1
3337,170,1
3338,923,1
3338,629,1
3339,501,1
3339,523,1
3340,625,1
3340,541,1
3340,978,1
3341,165,1
3341,409,1
3341,831,1
3341,610,1
3341,388,1
3342,387,1
3342,180,1
3342,379,1
3342,266,1
3342,249,1
3343,916,1
3343,819,1
3343,767,1
3343,942,1
3343,453,1
3344,932,1
3344,688,1
3345,781,1
3345,471,1
3345,776,1
3345,77,1
3346,366,1
3346,138,1
3347,696,1
3347,612,1
3348,97,1
3348,993,1
3348,168,1
3348,359,1
3349,135,1
3349,301,1
3350,788,1
3350,708,1
3351,275,1
3351,283,1
3351,448,1
3351,43,1
3351,725,1
3352,266,1
3352,25,1
3352,435,1
3352,575,1
3353,126,1
3353,420,1
3353,820,1
3353,200,1
3354,443,1
3354,321,1
3355,761,1
3356,355,1
3356,315,1
3356,601,1
3356,408,1
3356,898,1
3357,569,1
3357,795,1
3358,376,1
3358,517,1
3359,796,1
3360,89,1
3360,76,1
3360,33,1
3360,329,1
3361,674,1
3362,967,1
3362,97,1
3363,264,1
3363,885,1
3363,784,1
3364,346,1
3364,479,1
3365,709,1
3365,138,1
